campaign_name,adset_name,date,spend,impressions,clicks,ctr,purchases,revenue,roas,creative_type,creative_message,audience_type,platform,country
Women  Fit  &  Lift,Adset-4 ATC,2025-12-03,163.32,85656,2111.0,0.024645091995890538,26,1415.97,8.669911829537106,Video,Summer‑ready essentials — sweat‑wicking women sports bras.,Retargeting,Facebook,US
Women Fit & Lift,Adset-4 ATC,,154.25,169121,2887.0,0.01707061807818071,28,1618.32,10.491539708265801,Video,"Ultra‑soft waistband, no marks — premium women sports bras.",Retargeting,Facebook,IN
Women it & Lift,Adset-4 ATC,,315.62,208624,2988.0,0.014322417363294732,40,1757.47,5.568309993029593,Video,Hot & comfy: women boyshorts now 20% off — feel the difference.,Retargeting,Instagram,IN
Women Fit & Lift,Adset-4 ATC,,382.69,188498,2938.0,0.015586372269201796,41,1914.87,5.003710575139146,Image,"All‑day comfort, zero pinch — try our women sports bras!",Lookalike,Facebook,US
Women Fit & Lift,Adset-4 ATC,,405.73,130921,1532.0,0.011701713246919898,15,0.0,0.0,UGC,Doctors recommend breathable organic cotton — meet our women wire‑free bras.,Broad,Instagram,IN
Wmen_Fit_&_Lift,Adset-4 ATC,,318.24,177675,2267.0,0.012759251442240044,25,827.22,2.5993589743589745,UGC,Stretch that snaps back — durable women boyshorts.,Lookalike,Instagram,US
Women_Fit_&_Lift,Adset-4 ATC,,299.79,314143,7829.0,0.024921771295238156,63,2700.96,9.00950665465826,Image,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Facebook,US
WOMEN FIT & LIFT,Adset-4 ATC,,320.68,269435,3468.0,0.012871378996789579,26,1213.33,3.783616065860047,UGC,Stretch that snaps back — durable women wire‑free bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-4 ATC,,492.18,391398,7477.0,0.019103316828394626,79,1835.25,3.7288187248567595,Image,"Push comfort, not wires — everyday women sports bras.",Broad,Facebook,UK
Women_Fit_&_Lift,Adset-4 ATC,,801.71,231005,3955.0,0.017120841540226403,32,0.0,0.0,Video,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Broad,Instagram,US
Women Fit & Lift,Adset-4 ATC,,319.64,429569,8249.0,0.019202968556855826,74,3866.06,12.0950444249781,Image,Summer‑ready essentials — sweat‑wicking women bras.,Lookalike,Instagram,UK
Women_Fit_&_Lift,Adset-4 ATC,,294.24,179499,0.0,0.0,47,1302.76,4.427542142468733,UGC,Invisible under tees — seamless women sports bras.,Retargeting,Instagram,US
Women F t & Lift,Adset-4 ATC,,1002.51,505885,9085.0,0.01795862696067288,78,1763.36,1.7589450479296964,UGC,"All‑day comfort, zero pinch — try our women boyshorts!",Lookalike,Facebook,US
WOMEN FIT & LIFT,Adset-4 ATC,,558.76,80577,1850.0,0.02295940528935056,17,601.26,1.0760612785453505,Image,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Instagram,US
Women_Fit_&_Lift,Adset-4 ATC,,1130.76,380084,4285.0,0.011273823681081024,50,0.0,0.0,Image,Doctors recommend breathable modal — meet our women boyshorts.,Broad,Instagram,US
Women  Fit  &  Lift,Adset-4 ATC,,357.06,94452,1999.0,0.02116418921780375,17,741.22,2.075897608245113,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Instagram,UK
women fit & lift,Adset-4 ATC,,1091.19,230839,3137.0,0.013589558090270707,37,1092.99,1.001649575234377,Carousel,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Facebook,UK
Women Fit & Lift,Adset-4 ATC,,601.54,363073,4519.0,0.012446532790926343,39,1596.32,2.653722113242677,Video,Confidence starts inside — elevate with women bras.,Lookalike,Instagram,US
Wome  Fit and Lift,Adset-4 ATC,,644.36,390575,7297.0,0.018682711387057543,60,1872.58,2.906108386616177,Image,Seamless confidence for every day — new women panties.,Lookalike,Facebook,US
Women  Fit  &  Lift,Adset-4 ATC,,258.97,373643,4716.0,0.012621673629641127,54,2199.5,8.493261767772328,Video,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,2025-01-01,274.68,62682,1124.0,0.017931782648926326,11,257.56,0.9376729284986166,Carousel,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Lookalike,Instagram,US
Women Fit & Lift,Adset-5 LAL1,2025-02-01,326.46,417277,4163.0,0.009976586296393043,40,932.65,2.856858420633462,Image,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Lookalike,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-03-01,558.93,410065,9110.0,0.022215990147903382,94,5065.63,9.063084822786397,Video,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Facebook,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-04-01,784.82,322019,6386.0,0.019831127976920618,0,2349.35,2.993488952880915,Video,Breathable organic cotton that moves with you — limited offer on women wire‑free bras.,Broad,Instagram,IN
Women_Fit_&_Lift,Adset-5 LAL1,2025-05-01,426.7,118782,2364.0,0.01990200535434662,28,842.78,1.9751113194281698,Image,Hot & comfy: women boyshorts now 20% off — feel the difference.,Broad,Facebook,US
Wo en Fit & Lift,Adset-5 LAL1,2025-06-01,675.83,283119,5338.0,0.018854262695191776,62,1978.29,2.927200627376707,Video,Stretch that snaps back — durable women panties.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-07-01,261.7,319413,6542.0,0.02048132042214938,54,1565.61,5.982460833014902,Carousel,Breathable cotton that moves with you — limited offer on women boyshorts.,Broad,Instagram,UK
Women Fit and Lift,Adset-5 LAL1,2025-08-01,232.25,117348,1787.0,0.015228210110099874,11,333.6,1.4363832077502692,Image,Breathable microfiber that moves with you — limited offer on women panties.,Broad,Instagram,US
women fit & lift,Adset-5 LAL1,2025-09-01,513.13,478603,7732.0,0.016155352139455875,102,3425.94,6.676553699842145,Video,Confidence starts inside — elevate with women panties.,Retargeting,Instagram,UK
Women Fit & Lift,Adset-5 LAL1,2025-10-01,51.37,122515,1865.0,0.015222625800922335,19,0.0,0.0,Image,Seamless confidence for every day — new women boyshorts.,Retargeting,Instagram,US
Women Fi  & Lift,Adset-5 LAL1,2025-11-01,688.41,283469,4887.0,0.0172399803858623,44,0.0,0.0,Image,Doctors recommend breathable organic cotton — meet our women boyshorts.,Retargeting,Instagram,US
Women Fit & Lift,Adset-5 LAL1,2025-12-01,439.76,193092,3254.0,0.01685207051560914,32,1136.28,2.5838639257776967,Video,Doctors recommend breathable modal — meet our women panties.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,,236.99,272209,3089.0,0.011347898122398599,27,750.04,3.164859276762732,Image,Summer‑ready essentials — sweat‑wicking women bras.,Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,,238.7,287770,2686.0,0.00933384299961775,23,1117.79,4.682823627984918,Image,"Push comfort, not wires — everyday women sports bras.",Broad,Instagram,IN
Women_-it_&_Lift,Adset-5 LAL1,,674.61,56686,779.0,0.01374237025014995,0,447.51,0.663361053052875,Video,Cooling mesh panels for workouts — women sports bras you’ll actually love.,Broad,Instagram,UK
women fit & lift,Adset-5 LAL1,,434.93,43700,745.0,0.017048054919908465,6,169.88,0.39059158945117606,Carousel,Hot & comfy: women bras now 20% off — feel the difference.,Lookalike,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,,606.16,442089,7354.0,0.01663465953688058,68,1745.01,2.8787943777220537,Video,Seamless confidence for every day — new women bras.,Broad,Instagram,UK
Women  Fit  &  Lift,Adset-5 LAL1,,268.42,146767,2756.0,0.018778063188591442,31,1257.6,4.685194843901348,UGC,Seamless confidence for every day — new women boyshorts.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,,0.0,323813,4505.0,0.013912350646823939,46,1632.07,0.0,Carousel,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Lookalike,Instagram,IN
Women_Fit_&_Lift,Adset-5 LAL1,,67.71,392431,6782.0,0.017282019004614825,71,2323.98,34.32255206025698,Image,No ride‑up guarantee — best‑selling women wire‑free bras back in stock.,Broad,Instagram,IN
women fit & lift,Adset-5 LAL1,,204.69,494491,5234.0,0.010584621358123807,61,2714.15,13.25980751380136,Image,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,,0.0,286200,4694.0,0.016401118099231306,51,1298.63,0.0,Image,"Wire‑free ease, cloud‑soft cups — women bras that fits right.",Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,,210.47,150974,4185.0,0.02772000476903308,53,2645.1,12.567586829476884,Video,Stretch that snaps back — durable women wire‑free bras.,Lookalike,Facebook,US
Women Fit & Lift,Adset-5 LAL1,,437.62,94188,2062.0,0.021892385441882194,14,391.79,0.8952744390110141,Carousel,Invisible under tees — seamless women bras.,Broad,Instagram,UK
Women Fit & Lift,Adset-5 LAL1,,831.58,305727,4744.0,0.01551711167152394,41,2223.22,2.6734890208999733,Carousel,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,,441.0,250094,6347.0,0.025378457699904836,69,2998.18,6.79859410430839,Video,"All‑day comfort, zero pinch — try our women boyshorts!",Broad,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,,743.1,188514,2701.0,0.014327848329567034,0,1530.85,2.0600861256896783,Image,Breathable bamboo that moves with you — limited offer on women sports bras.,Retargeting,Facebook,IN
women fit & lift,Adset-5 LAL1,,669.25,230106,4331.0,0.018821760406073723,40,1838.16,2.74659693686963,Video,Stretch that snaps back — durable women boyshorts.,Broad,Instagram,US
Women Fit & Lift,Adset-5 LAL1,,119.22,495995,9021.0,0.018187683343582093,95,5447.24,45.69065593021305,Image,No ride‑up guarantee — best‑selling women wire‑free bras back in stock.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,,108.16,49419,1129.0,0.02284546429510917,17,817.74,7.560465976331361,Carousel,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Retargeting,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,,901.46,320040,6074.0,0.018978877640294965,59,2944.08,3.2659019812304484,Image,Invisible under tees — seamless women sports bras.,Broad,Instagram,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-01-02,588.52,95269,1912.0,0.020069487451322046,23,743.57,1.2634574865764971,Video,Summer‑ready essentials — sweat‑wicking women bras.,Broad,Facebook,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-02-02,225.74,97121,1606.0,0.01653607355772696,12,594.15,2.6320102773101794,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Lookalike,Instagram,US
women fit & lift,Adset-5 LAL1,2025-03-02,194.19,220658,3097.0,0.014035294437545885,33,1353.3,6.9689479375869,Video,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-04-02,517.07,376133,8296.0,0.022056028053906464,82,2941.36,5.688514127680971,UGC,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-05-02,898.86,66323,1661.0,0.025044102347601887,10,374.75,0.4169169837349532,Image,Doctors recommend breathable organic cotton — meet our women wire‑free bras.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-06-02,886.05,513766,7184.0,0.013983019506935064,0,3440.16,3.8825799898425597,Image,Breathable organic cotton that moves with you — limited offer on women wire‑free bras.,Broad,Instagram,US
women fit & lift,Adset-5 LAL1,2025-07-02,277.62,95033,1499.0,0.015773468163690508,18,789.68,2.844463655356242,Video,Confidence starts inside — elevate with women bras.,Retargeting,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,2025-08-02,439.06,181580,1693.0,0.009323714065425707,19,963.51,2.1944836696579055,UGC,Stretch that snaps back — durable women sports bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-09-02,417.68,292003,3245.0,0.01111289952500488,38,2166.61,5.1872486113771314,Video,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-10-02,851.37,12554,177.0,0.014099091922893102,2,50.78,0.05964504269589015,Image,No ride‑up guarantee — best‑selling women panties back in stock.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-11-02,573.16,260777,4632.0,0.01776230265705948,29,1037.43,1.8100181450205879,Image,"Ultra‑soft waistband, no marks — premium women sports bras.",Broad,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,2025-12-02,395.05,70937,1347.0,0.01898868009642359,11,458.33,1.1601822554107075,UGC,Doctors recommend breathable microfiber — meet our women boyshorts.,Lookalike,Facebook,UK
WOMEN FIT & LIFT,Adset-5 LAL1,,996.59,368908,6379.0,0.017291574050982902,46,1534.06,1.5393090438394925,Carousel,Doctors recommend breathable cotton — meet our women boyshorts.,Broad,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,,1215.01,341489,9012.0,0.026390308326183273,107,3266.05,2.6880848717294508,Image,"Ultra‑soft waistband, no marks — premium women boyshorts.",Lookalike,Facebook,US
Women Fit and Lift,Adset-5 LAL1,,1119.72,403330,5152.0,0.012773659286440383,45,2526.75,2.2565909334476477,UGC,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,,781.28,304879,4711.0,0.015452031789660816,50,1435.71,1.8376382346917879,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,,920.53,382494,4567.0,0.011940056576050866,40,1801.92,1.9574810163710037,Carousel,No ride‑up guarantee — best‑selling women sports bras back in stock.,Lookalike,Facebook,IN
Women Fit and Lift,Adset-5 LAL1,,119.97,374471,6838.0,0.01826042604100184,62,3239.78,27.004917896140704,UGC,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Lookalike,Facebook,UK
Women  Fit  &  Lift,Adset-5 LAL1,,866.5,305851,4389.0,0.014350124733939075,46,1784.3,2.059203693017888,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Instagram,UK
women fit & lift,Adset-5 LAL1,,529.83,488723,9835.0,0.020123873850831656,139,4416.51,8.335711454617519,Image,"All‑day comfort, zero pinch — try our women bras!",Retargeting,Instagram,US
W MEN FIT & LIFT,Adset-5 LAL1,,415.66,428088,7457.0,0.017419315654725195,70,3451.19,8.302915844680749,UGC,Summer‑ready essentials — sweat‑wicking women bras.,Retargeting,Instagram,US
WOMEN FIT & LIFT,Adset-5 LAL1,,921.82,415315,7625.0,0.018359558407473844,48,2685.69,2.9134646677225486,Image,Breathable bamboo that moves with you — limited offer on women bras.,Broad,Instagram,US
WOMEN FIT & LIFT,Adset-5 LAL1,,926.61,411730,6882.0,0.016714837393437446,48,1383.45,1.4930229546411111,Carousel,"Ultra‑soft waistband, no marks — premium women sports bras.",Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,,364.59,120307,0.0,0.0,27,748.21,2.052195616994432,Image,Stretch that snaps back — durable women panties.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,,407.39,311775,5265.0,0.01688717825354823,50,1563.79,3.838557647463119,Video,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Facebook,UK
Women  Fit  &  Lift,Adset-5 LAL1,,192.42,82629,1639.0,0.019835650921589273,14,529.5,2.7517929529154976,Image,"Push comfort, not wires — everyday women wire‑free bras.",Lookalike,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,,296.76,294098,0.0,0.0,32,715.2,2.4100283057015774,Video,Seamless confidence for every day — new women wire‑free bras.,Lookalike,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,,813.13,331450,7162.0,0.02160808568411525,41,1473.44,1.8120595722701167,UGC,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-01-03,543.67,200316,5366.0,0.02678767547275305,65,3545.98,6.522302131807899,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Retargeting,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-02-03,603.23,425561,4219.0,0.009913972379987828,42,2308.16,3.8263348971370785,Image,Summer‑ready essentials — sweat‑wicking women sports bras.,Lookalike,Facebook,US
Women Fit and Lift,Adset-5 LAL1,2025-03-03,897.49,488904,6439.0,0.013170274736962676,69,2159.38,2.4060212370054264,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,2025-04-03,268.77,29337,550.0,0.018747656542932135,6,180.12,0.6701640808125907,Carousel,Cooling mesh panels for workouts — women bras you’ll actually love.,Retargeting,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-05-03,374.67,351249,5730.0,0.01631321370309951,61,2145.74,5.727013104865614,Image,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Broad,Instagram,IN
Women Fit and Lift,Adset-5 LAL1,2025-06-03,395.49,133099,1627.0,0.012223983651267102,16,0.0,0.0,Video,Breathable cotton that moves with you — limited offer on women bras.,Broad,Facebook,US
Women Fit and Lift,Adset-5 LAL1,2025-07-03,645.09,119374,2145.0,0.017968736910885116,30,1162.25,1.8016865863677936,Video,"Push comfort, not wires — everyday women bras.",Retargeting,Facebook,US
WOMEN-FIT & LIFT,Adset-5 LAL1,2025-08-03,66.19,138931,3506.0,0.02523554858167004,28,788.89,11.918567759480284,Carousel,Hot & comfy: women bras now 20% off — feel the difference.,Broad,Facebook,UK
women fit & lift,Adset-5 LAL1,2025-09-03,135.49,357316,7792.0,0.02180702795284846,90,3283.03,24.230791940364604,Video,"Ultra‑soft waistband, no marks — premium women bras.",Broad,Facebook,US
Women  Fit  &  Lift,Adset-5 LAL1,2025-10-03,0.0,17647,362.0,0.020513401711339037,4,159.19,0.0,Image,Stretch that snaps back — durable women sports bras.,Broad,Instagram,US
women fit & lift,Adset-5 LAL1,2025-11-03,477.1,367955,5362.0,0.014572434129173405,65,2360.69,4.9479983232026825,Image,"Push comfort, not wires — everyday women wire‑free bras.",Retargeting,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-12-03,603.1,179816,2774.0,0.015426880811496195,23,830.98,1.3778477864367435,Image,Hot & comfy: women panties now 20% off — feel the difference.,Broad,Instagram,IN
women fit & lift,Adset-5 LAL1,,212.06,294798,5762.0,0.019545587147809688,78,4243.27,20.009761388286336,UGC,Hot & comfy: women wire‑free bras now 20% off — feel the difference.,Lookalike,Instagram,US
women fit & lift,Adset-5 LAL1,,472.53,266961,4803.0,0.01799139200107881,60,2551.0,5.398599030749371,Image,"Push comfort, not wires — everyday women boyshorts.",Broad,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,,628.92,243511,2947.0,0.012102122696715959,41,1860.52,2.958277682376137,Video,Seamless confidence for every day — new women bras.,Retargeting,Facebook,IN
WOMEN FIT & LIFT,Adset-5 LAL1,,495.71,337004,3914.0,0.011614105470558213,39,1332.33,2.687720643117952,Image,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Broad,Instagram,IN
women fit-& lift,Adset-5 LAL1,,360.98,90440,1442.0,0.015944272445820435,10,557.46,1.5442960828854784,Image,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Instagram,UK
Women_Fit_&_Lift,Adset-5 LAL1,,613.57,207284,2710.0,0.013073850369541305,23,659.31,1.0745473214140193,Video,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Instagram,UK
women fit & lift,Adset-5 LAL1,,84.9,151847,2685.0,0.017682272287236494,32,1529.61,18.016607773851586,Image,Cooling mesh panels for workouts — women boyshorts you’ll actually love.,Broad,Instagram,US
Women Fit & ift,Adset-5 LAL1,,703.44,69410,852.0,0.012274888344618932,7,197.61,0.2809194814056636,Video,"Push comfort, not wires — everyday women sports bras.",Broad,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,,749.62,61311,1561.0,0.025460357847694542,16,681.44,0.9090472506069742,UGC,Hot & comfy: women boyshorts now 20% off — feel the difference.,Broad,Instagram,US
Women Fit and Lift,Adset-5 LAL1,,523.78,266003,3896.0,0.014646451355811777,51,1175.76,2.244759250066822,Image,Seamless confidence for every day — new women boyshorts.,Broad,Instagram,US
women fit & li t,Adset-5 LAL1,,0.0,258145,2011.0,0.007790195432799396,23,788.83,0.0,Video,Doctors recommend breathable cotton — meet our women boyshorts.,Lookalike,Instagram,US
Women Fit & Lift,Adset-5 LAL1,,846.56,144091,2538.0,0.017613869013331854,20,765.69,0.9044722169722171,Video,Seamless confidence for every day — new women bras.,Lookalike,Facebook,US
WOMEN FIT & LIFT,Adset-5 LAL1,,279.38,313478,6934.0,0.022119574579396322,60,2797.87,10.014567971937861,Carousel,Doctors recommend breathable microfiber — meet our women wire‑free bras.,Lookalike,Facebook,US
Women  Fit  &  Lift,Adset-5 LAL1,,662.26,423606,7739.0,0.018269335184109763,0,4895.29,7.391794763385981,Image,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Retargeting,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,,729.74,332801,6363.0,0.019119533895631324,51,2148.45,2.9441307863074515,Image,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,,340.54,206457,3884.0,0.018812634107828748,46,1790.06,5.256533740529746,Carousel,Breathable modal that moves with you — limited offer on women bras.,Broad,Instagram,US
Women_Fit_&_Lift,Adset-5 LAL1,,834.27,32918,374.0,0.011361565101160459,4,226.13,0.27105133829575556,UGC,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,,422.47,34143,456.0,0.01335559265442404,4,208.66,0.49390489265509974,Image,Summer‑ready essentials — sweat‑wicking women bras.,Lookalike,Facebook,IN
women fit & lift,Adset-5 LAL1,,802.64,344730,4679.0,0.013572941142343283,0,984.83,1.2269884381540916,UGC,Doctors recommend breathable modal — meet our women panties.,Lookalike,Facebook,IN
Men  Bold  Colors  Drop,Adset-1 Broad,2025-01-01,523.6,321817,3770.0,0.011714732285740033,42,1421.89,2.7156035141329258,Carousel,Breathable cotton that moves with you — limited offer on men inner vests.,Broad,Facebook,US
MEN BOLD COLORS DROP,Adset-1 Broad,2025-02-01,709.63,371522,2825.0,0.00760385656838626,28,562.22,0.7922720290855798,Video,Doctors recommend breathable microfiber — meet our men briefs.,Broad,Facebook,US
Men Bold Colors Drop,Adset-1 Broad,2025-03-01,251.07,186835,1791.0,0.009585998340781974,13,484.63,1.93025849364719,UGC,"Push comfort, not wires — everyday men inner vests.",Broad,Facebook,US
men bold colors drop,Adset-1 Broad,2025-04-01,436.18,510107,5868.0,0.011503468880058498,49,940.87,2.157068182860287,Carousel,Stretch that snaps back — durable men trunks.,Broad,Facebook,US
Men  Bold  Colors  Drop,Adset-1 Broad,2025-05-01,621.56,355857,5087.0,0.01429506796269288,63,2266.56,3.64656670313405,Image,Confidence starts inside — elevate with men briefs.,Broad,Instagram,US
me bold colors drop,Adset-1 Broad,2025-06-01,422.88,405401,3710.0,0.009151432778902863,32,793.27,1.8758749527052592,Image,Breathable microfiber that moves with you — limited offer on men boxers.,Broad,Facebook,US
MEN BOLD COLORS DROP,Adset-1 Broad,2025-07-01,748.52,250932,2389.0,0.009520507547861571,35,1470.8,1.964944156468765,Video,Cooling mesh panels for workouts — men trunks you’ll actually love.,Lookalike,Facebook,US
Men Bold Colors Drop,Adset-1 Broad,2025-08-01,1033.79,328531,3788.0,0.011530114357549212,28,772.19,0.746950541212432,Video,Cooling mesh panels for workouts — men briefs you’ll actually love.,Broad,Instagram,US
Men  Bold  Colors  Drop,Adset-1 Broad,2025-09-01,107.22,201221,1884.0,0.009362839862638592,20,683.37,6.3735310576385,Video,3‑pack deal ends tonight — upgrade your men drawer with athletic briefs.,Broad,Instagram,IN
Men Bold Colors Drop,Adset-1 Broad,2025-10-01,437.93,287901,1668.0,0.005793658236685527,13,385.34,0.8799123147534993,UGC,Hot & comfy: men athletic briefs now 20% off — feel the difference.,Lookalike,Instagram,UK
men bold colors drop,Adset-1 Broad,2025-11-01,1104.32,269866,2986.0,0.011064750654028295,30,1244.99,1.1273815560707041,UGC,Invisible under tees — seamless men briefs.,Broad,Facebook,US
MEN BOLD COLORS DROP,Adset-1 Broad,2025-12-01,695.46,401279,4499.0,0.011211650746737307,58,1477.77,2.1248813734794236,Video,"All‑day comfort, zero pinch — try our men inner vests!",Lookalike,Facebook,IN
Men_Bold_Colors_Drop,Adset-1 Broad,,571.26,12735,137.0,0.010757754220651746,1,18.09,0.0316668417183069,Video,Seamless confidence for every day — new men briefs.,Broad,Instagram,US
MEN BOLD COLORS DROP,Adset-1 Broad,,418.75,293044,3064.0,0.010455767734538159,26,1040.29,2.4842746268656715,Video,Seamless confidence for every day — new men boxers.,Lookalike,Facebook,US
men bo-d colors drop,Adset-1 Broad,,398.77,334273,3706.0,0.011086746461724398,33,1108.57,2.779973418261153,Image,Doctors recommend breathable modal — meet our men briefs.,Broad,Facebook,US
MEN BOLD COLORS DROP,Adset-1 Broad,,687.71,511428,5176.0,0.010120681699085697,66,1347.74,1.9597504762181732,Video,"Wire‑free ease, cloud‑soft cups — men athletic briefs that fits right.",Broad,Facebook,UK
Men Bold Colors Drop,Adset-1 Broad,,109.85,510495,4589.0,0.008989314292990137,39,1452.46,13.222212107419208,Video,Confidence starts inside — elevate with men athletic briefs.,Broad,Instagram,US
Men Bold Colors Drop,Adset-1 Broad,,693.26,66159,688.0,0.010399189830559713,8,299.5,0.4320168479358394,Image,"All‑day comfort, zero pinch — try our men athletic briefs!",Broad,Facebook,US
MEN BOLD COLORS DROP,Adset-1 Broad,,141.22,314229,3265.0,0.010390511378644237,28,934.14,6.614785441155644,Image,Breathable cotton that moves with you — limited offer on men briefs.,Broad,Facebook,US
men bold colors drop,Adset-1 Broad,,865.57,380768,3665.0,0.009625283637280444,42,1885.65,2.178506648797902,Carousel,Cooling mesh panels for workouts — men athletic briefs you’ll actually love.,Broad,Facebook,IN
Men Bold Colors Drop,Adset-1 Broad,,376.41,328382,3755.0,0.011434853311082824,46,1595.22,4.237985175739221,UGC,"Ultra‑soft waistband, no marks — premium men trunks.",Retargeting,Facebook,US
Men Bold Colors Drop,Adset-1 Broad,,717.04,69124,649.0,0.009388924252068746,7,184.42,0.2571962512551601,Carousel,3‑pack deal ends tonight — upgrade your men drawer with trunks.,Broad,Instagram,IN
Men  Bold  Colors  Drop,Adset-1 Broad,,371.32,396079,3032.0,0.007655038515043716,29,1089.66,2.9345577938166545,UGC,Stretch that snaps back — durable men athletic briefs.,Retargeting,Instagram,UK
Men_Bold_Colors_Drop,Adset-1 Broad,,163.41,282805,2021.0,0.007146266862325631,25,475.79,2.911633314974604,Video,"All‑day comfort, zero pinch — try our men trunks!",Broad,Instagram,IN
MEN BOLD COLORS DROP,Adset-1 Broad,,190.11,40563,356.0,0.008776471168306092,2,72.05,0.37899111040976274,UGC,Stretch that snaps back — durable men trunks.,Lookalike,Instagram,UK
MEN BOLD COLORS DROP,Adset-1 Broad,,108.19,242555,2565.0,0.010574921151903692,38,918.09,8.485904427396248,Video,Summer‑ready essentials — sweat‑wicking men athletic briefs.,Lookalike,Instagram,US
MEN BOLD COLORS DROP,Adset-1 Broad,,639.22,166464,1586.0,0.00952758554402153,15,473.49,0.7407308907731297,Carousel,"Wire‑free ease, cloud‑soft cups — men boxers that fits right.",Lookalike,Facebook,IN
